URL,Method,POST Params,classification
http://placeholder.local/styles/vendor.webp,GET,{},1
http://placeholder.local/api/user/profile?key=test,GET,{},0
http://placeholder.local/node_modules/lodash/background.jpg,GET,{},1
http://placeholder.local/api/recycles/63,GET,{},0
http://placeholder.local/media/vendor.jpg,GET,{},1
http://placeholder.local/vendor/angular.min.webp,GET,{},1
http://placeholder.local/rest/admin/application-version,GET,{},0
http://placeholder.local/fonts/bundle.ttf,GET,{},1
http://placeholder.local/api/complaints/82,GET,{},0
http://placeholder.local/v1/applications?id=1,GET,{},0
http://placeholder.local/scripts/vendor.css,GET,{},1
http://placeholder.local/forgot-password,POST,"{""email"": ""user@example.com""}",0
http://placeholder.local/api/data?auth=null,GET,{},0
http://placeholder.local/css/jquery.min.gif,GET,{},1
http://placeholder.local/api/v2/accounts?id=1,GET,{},0
http://placeholder.local/lib/angular.min.avif,GET,{},1
http://placeholder.local/public/polyfills.mjs,GET,{},1
http://placeholder.local/api/orders/113,GET,{},0
http://placeholder.local/api/v4/groups,GET,{},0
http://placeholder.local/js/react.production.min.jpeg,GET,{},1
http://placeholder.local/scripts/bundle.map,GET,{},1
http://placeholder.local/api/orders/132,GET,{},0
http://placeholder.local/styles.css.map,GET,{},1
http://placeholder.local/public/vue.min.webp,GET,{},1
http://placeholder.local/images/main.jpg,GET,{},1
http://placeholder.local/public/jquery.min.jpg,GET,{},1
http://placeholder.local/api/users/17,GET,{},0
http://placeholder.local/assets/index.svg,GET,{},1
http://placeholder.local/api/basket/64/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/v1/map,GET,{},0
http://placeholder.local/node_modules/react/background.ttf,GET,{},1
http://placeholder.local/api/PrivacyRequests,POST,"{""UserId"": ""1""}",0
http://placeholder.local/lib/2.chunk.eot,GET,{},1
http://placeholder.local/redirect?goto=http://localhost/admin,GET,{},0
http://placeholder.local/api/feedbacks/23,GET,{},0
http://placeholder.local/static/vendor.d4e5f6.css.map,GET,{},1
http://placeholder.local/scripts/polyfills.svg,GET,{},1
http://placeholder.local/api/orders/67,GET,{},0
http://placeholder.local/api/swagger.yml?id=1,GET,{},0
http://placeholder.local/img/styles.tiff,GET,{},1
http://placeholder.local/fonts/background.mjs,GET,{},1
http://placeholder.local/api/v1/graphql,GET,{},0
http://placeholder.local/fonts/background.png,GET,{},1
http://placeholder.local/js/chunk-vendors.avif,GET,{},1
http://placeholder.local/api/v2/jobs,GET,{},0
http://placeholder.local/styles/runtime.css,GET,{},1
http://placeholder.local/lib/react.production.min.tiff,GET,{},1
http://placeholder.local/media/bundle.ico,GET,{},1
http://placeholder.local/api/data?proxy=http://internal.service.local/api,GET,{},0
http://placeholder.local/.htpasswd,GET,{},1
http://placeholder.local/api/login,POST,"{""username"": ""admin"", ""password"": ""password""}",0
http://placeholder.local/favicon.png,GET,{},1
http://placeholder.local/lib/background.gif,GET,{},1
http://placeholder.local/js/react.production.min.gif,GET,{},1
http://placeholder.local/images/vue.min.css,GET,{},1
http://placeholder.local/scripts/theme.eot,GET,{},1
http://placeholder.local/api/orders/98,GET,{},0
http://placeholder.local/api/users/47,GET,{},0
http://placeholder.local/images/runtime.ico,GET,{},1
http://placeholder.local/lib/angular.min.jpg,GET,{},1
http://placeholder.local/css/vue.min.woff,GET,{},1
http://placeholder.local/management,GET,{},0
http://placeholder.local/v1/data,POST,"{""data"": ""value""}",0
http://placeholder.local/.babelrc,GET,{},1
http://placeholder.local/api/v2/page?id=1,GET,{},0
http://placeholder.local/js/chunk-vendors.map,GET,{},1
http://placeholder.local/public/styles.png,GET,{},1
http://placeholder.local/img/index.mjs,GET,{},1
http://placeholder.local/v1/ads,GET,{},0
http://placeholder.local/scripts/angular.min.eot,GET,{},1
http://placeholder.local/css/background.bmp,GET,{},1
http://placeholder.local/vendor/chunk-vendors.mjs,GET,{},1
http://placeholder.local/img/main.jpeg,GET,{},1
http://placeholder.local/api/basket/123/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/css/app.mjs,GET,{},1
http://placeholder.local/dist/polyfills.ttf,GET,{},1
http://placeholder.local/api/basket/71/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/saves,POST,"{""data"": ""value""}",0
http://placeholder.local/build/2.chunk.woff2,GET,{},1
http://placeholder.local/static/bundle.ttf,GET,{},1
http://placeholder.local/assets/bundle.gif,GET,{},1
http://placeholder.local/dist/react.production.min.eot,GET,{},1
http://placeholder.local/styles/icons.avif,GET,{},1
http://placeholder.local/android-chrome-512x512.png,GET,{},1
http://placeholder.local/api/data?user=1,GET,{},0
http://placeholder.local/api/data?id=1,GET,{},0
http://placeholder.local/api/basket/38/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/lib/main.svg,GET,{},1
http://placeholder.local/api/orders/24,GET,{},0
http://placeholder.local/api/v1/common/accounts,GET,{},0
http://placeholder.local/api/products/28,GET,{},0
http://placeholder.local/v2/undefined?id=1,GET,{},0
http://placeholder.local/node_modules/lodash/theme.avif,GET,{},1
http://placeholder.local/css/jquery.min.eot,GET,{},1
http://placeholder.local/api/orders/15,GET,{},0
http://placeholder.local/api/users/45,GET,{},0
http://placeholder.local/change-password,POST,"{""current"": ""old"", ""new"": ""new"", ""repeat"": ""new""}",0
http://placeholder.local/media/logo.js,GET,{},1
http://placeholder.local/api/orders/124,GET,{},0
http://placeholder.local/js/background.avif,GET,{},1
http://placeholder.local/assets/runtime.css,GET,{},1
http://placeholder.local/rest/user/21,GET,{},0
http://placeholder.local/node_modules/react/2.chunk.mjs,GET,{},1
http://placeholder.local/admin/logs,GET,{},0
http://placeholder.local/search?q=null,GET,{},0
http://placeholder.local/api/Quantitys,POST,"{""ProductId"": ""1"", ""quantity"": ""3""}",0
http://placeholder.local/api/recycles/59,GET,{},0
http://placeholder.local/js/main.ico,GET,{},1
http://placeholder.local/api/users/132,GET,{},0
http://placeholder.local/css/jquery.min.woff,GET,{},1
http://placeholder.local/fonts/2.chunk.bmp,GET,{},1
http://placeholder.local/api/recycles/113,GET,{},0
http://placeholder.local/build/angular.min.woff,GET,{},1
http://placeholder.local/v1/graphql,GET,{},0
http://placeholder.local/assets/jquery.min.ico,GET,{},1
http://placeholder.local/js/react.production.min.png,GET,{},1
http://placeholder.local/build/polyfills.svg,GET,{},1
http://placeholder.local/js/main.js,GET,{},1
http://placeholder.local/js/main.gif,GET,{},1
http://placeholder.local/media/app.woff2,GET,{},1
http://placeholder.local/media/polyfills.eot,GET,{},1
http://placeholder.local/api/feedbacks/98,GET,{},0
http://placeholder.local/img/theme.ico,GET,{},1
http://placeholder.local/rest/user/7,GET,{},0
http://placeholder.local/api/complaints/52,GET,{},0
http://placeholder.local/static/bundle.png,GET,{},1
http://placeholder.local/styles/polyfills.ttf,GET,{},1
http://placeholder.local/api/products/81,GET,{},0
http://placeholder.local/dist/icons.ttf,GET,{},1
http://placeholder.local/node_modules/react/index.ico,GET,{},1
http://placeholder.local/api/redirect?dest=http://localhost/admin,GET,{},0
http://placeholder.local/node_modules/lodash/app.map,GET,{},1
http://placeholder.local/api/recycles/54,GET,{},0
http://placeholder.local/api/user/profile?username=test,GET,{},0
http://placeholder.local/images/polyfills.avif,GET,{},1
http://placeholder.local/api/complaints/109,GET,{},0
http://placeholder.local/api/complaints/107,GET,{},0
http://placeholder.local/node_modules/lodash/2.chunk.png,GET,{},1
http://placeholder.local/static/vendor.map,GET,{},1
http://placeholder.local/api/v1/common/users/password?id=1,GET,{},0
http://placeholder.local/js/react.production.min.webp,GET,{},1
http://placeholder.local/rest/user/89,GET,{},0
http://placeholder.local/api/info.json,POST,"{""data"": ""value""}",0
http://placeholder.local/rest/user/85,GET,{},0
http://placeholder.local/api/recycles/68,GET,{},0
http://placeholder.local/v1/open,GET,{},0
http://placeholder.local/node_modules/react/bootstrap.min.bmp,GET,{},1
http://placeholder.local/api/users/current,POST,"{""data"": ""value""}",0
http://placeholder.local/register,POST,"{""email"": ""x@x.com"", ""password"": ""x"", ""username"": ""x""}",0
http://placeholder.local/static/logo.eot,GET,{},1
http://placeholder.local/api/products/98,GET,{},0
http://placeholder.local/api/users/127,GET,{},0
http://placeholder.local/scripts/bootstrap.min.tiff,GET,{},1
http://placeholder.local/img/icons.woff2,GET,{},1
http://placeholder.local/lib/polyfills.eot,GET,{},1
http://placeholder.local/api/recycles/71,GET,{},0
http://placeholder.local/workbox-*.js,GET,{},1
http://placeholder.local/api/orders/130,GET,{},0
http://placeholder.local/api/recycles/11,GET,{},0
http://placeholder.local/v1/activityLogs,POST,"{""data"": ""value""}",0
http://placeholder.local/api/basket/58/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/media/react.production.min.jpg,GET,{},1
http://placeholder.local/vendor/jquery.min.jpg,GET,{},1
http://placeholder.local/rest/user/110,GET,{},0
http://placeholder.local/vendor/vue.min.eot,GET,{},1
http://placeholder.local/api/v1/sites.json,GET,{},0
http://placeholder.local/scripts/jquery.min.mjs,GET,{},1
http://placeholder.local/assets/logo.bmp,GET,{},1
http://placeholder.local/media/react.production.min.woff,GET,{},1
http://placeholder.local/images/runtime.jpeg,GET,{},1
http://placeholder.local/img/bootstrap.min.avif,GET,{},1
http://placeholder.local/api/recycles/24,GET,{},0
http://placeholder.local/api/complaints/25,GET,{},0
http://placeholder.local/scripts/background.avif,GET,{},1
http://placeholder.local/rest/user/2,GET,{},0
http://placeholder.local/api/basket/67/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/manifest.json,GET,{},1
http://placeholder.local/build/2.chunk.bmp,GET,{},1
http://placeholder.local/static/main.abcdef0.js,GET,{},1
http://placeholder.local/media/2.chunk.map,GET,{},1
http://placeholder.local/v2/tracker,POST,"{""data"": ""value""}",0
http://placeholder.local/redirect?target=//evil.com,GET,{},0
http://placeholder.local/scripts/angular.min.woff,GET,{},1
http://placeholder.local/api/orders/141,GET,{},0
http://placeholder.local/api/settings,GET,{},0
http://placeholder.local/dist/bundle.bmp,GET,{},1
http://placeholder.local/api/users/29,GET,{},0
http://placeholder.local/css/background.ico,GET,{},1
http://placeholder.local/styles/react.production.min.bmp,GET,{},1
http://placeholder.local/api/users/126,GET,{},0
http://placeholder.local/fonts/bootstrap.min.ico,GET,{},1
http://placeholder.local/api/products/102,GET,{},0
http://placeholder.local/node_modules/react/vendor.woff,GET,{},1
http://placeholder.local/node_modules/react/vue.min.mjs,GET,{},1
http://placeholder.local/images/react.production.min.woff2,GET,{},1
http://placeholder.local/img/react.production.min.eot,GET,{},1
http://placeholder.local/assets/bundle.woff2,GET,{},1
http://placeholder.local/api/Users/register,POST,"{""email"": ""x@x.com"", ""password"": ""x"", ""username"": ""x""}",0
http://placeholder.local/api/basket/19/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/assets/logo.svg,GET,{},1
http://placeholder.local/service-worker.js,GET,{},1
http://placeholder.local/api/data?target=null,GET,{},0
http://placeholder.local/img/runtime.jpg,GET,{},1
http://placeholder.local/dist/jquery.min.woff,GET,{},1
http://placeholder.local/media/icons.webp,GET,{},1
http://placeholder.local/api/feedbacks/54,GET,{},0
http://placeholder.local/static/vue.min.avif,GET,{},1
http://placeholder.local/build/icons.svg,GET,{},1
http://placeholder.local/rest/user/121,GET,{},0
http://placeholder.local/api/users/12,GET,{},0
http://placeholder.local/assets/angular.min.woff2,GET,{},1
http://placeholder.local/media/chunk-vendors.ttf,GET,{},1
http://placeholder.local/api/complaints/61,GET,{},0
http://placeholder.local/node_modules/lodash/vendor.ttf,GET,{},1
http://placeholder.local/api/data?auth=1,GET,{},0
http://placeholder.local/styles/angular.min.png,GET,{},1
http://placeholder.local/lib/main.mjs,GET,{},1
http://placeholder.local/management,GET,{},0
http://placeholder.local/public/angular.min.ico,GET,{},1
http://placeholder.local/scripts/theme.gif,GET,{},1
http://placeholder.local/api/orders/73,GET,{},0
http://placeholder.local/vendor/polyfills.ttf,GET,{},1
http://placeholder.local/assets/icons.tiff,GET,{},1
http://placeholder.local/service-worker.js,GET,{},1
http://placeholder.local/api/v1/history/history,GET,{},0
http://placeholder.local/rest/user/10,GET,{},0
http://placeholder.local/api/complaints/42,GET,{},0
http://placeholder.local/lib/icons.css,GET,{},1
http://placeholder.local/api/user/profile?csrf=admin,GET,{},0
http://placeholder.local/api/news.json,POST,"{""data"": ""value""}",0
http://placeholder.local/css/runtime.eot,GET,{},1
http://placeholder.local/api/v1/contents,POST,"{""data"": ""value""}",0
http://placeholder.local/api/index.html,POST,"{""data"": ""value""}",0
http://placeholder.local/vendor/main.map,GET,{},1
http://placeholder.local/rest/user/96,GET,{},0
http://placeholder.local/img/index.ttf,GET,{},1
http://placeholder.local/scripts/chunk-vendors.map,GET,{},1
http://placeholder.local/rest/user/19,GET,{},0
http://placeholder.local/api/user/profile?user=test,GET,{},0
http://placeholder.local/public/angular.min.png,GET,{},1
http://placeholder.local/css/main.map,GET,{},1
http://placeholder.local/api/v1/account/user/resend-verification?id=1,GET,{},0
http://placeholder.local/browserconfig.xml,GET,{},1
http://placeholder.local/api/recycles/104,GET,{},0
http://placeholder.local/fonts/icons.webp,GET,{},1
http://placeholder.local/api/cart/create,GET,{},0
http://placeholder.local/api/complaints/123,GET,{},0
http://placeholder.local/yarn.lock,GET,{},1
http://placeholder.local/styles/vue.min.svg,GET,{},1
http://placeholder.local/fonts/runtime.jpg,GET,{},1
http://placeholder.local/v2/vendor-list.json,POST,"{""data"": ""value""}",0
http://placeholder.local/styles/runtime.jpg,GET,{},1
http://placeholder.local/node_modules/lodash/angular.min.avif,GET,{},1
http://placeholder.local/js/app.woff2,GET,{},1
http://placeholder.local/media/vendor.gif,GET,{},1
http://placeholder.local/dist/background.webp,GET,{},1
http://placeholder.local/node_modules/react/app.bmp,GET,{},1
http://placeholder.local/build/styles.svg,GET,{},1
http://placeholder.local/redirect?return=http://localhost/admin,GET,{},0
http://placeholder.local/build/bootstrap.min.js,GET,{},1
http://placeholder.local/img/vendor.eot,GET,{},1
http://placeholder.local/api/data?path=http://localhost:8080/admin,GET,{},0
http://placeholder.local/vendor/jquery.min.ttf,GET,{},1
http://placeholder.local/lib/react.production.min.png,GET,{},1
http://placeholder.local/robots.txt,GET,{},1
http://placeholder.local/api/users/106,GET,{},0
http://placeholder.local/api-doc,GET,{},0
http://placeholder.local/dist/polyfills.jpeg,GET,{},1
http://placeholder.local/api/recycles/44,GET,{},0
http://placeholder.local/node_modules/react/chunk-vendors.jpeg,GET,{},1
http://placeholder.local/scripts/jquery.min.jpg,GET,{},1
http://placeholder.local/api/ads,POST,"{""data"": ""value""}",0
http://placeholder.local/css/styles.woff,GET,{},1
http://placeholder.local/api/complaints/14,GET,{},0
http://placeholder.local/build/background.ico,GET,{},1
http://placeholder.local/api/feedbacks/20,GET,{},0
http://placeholder.local/api/feedbacks/94,GET,{},0
http://placeholder.local/images/bundle.bmp,GET,{},1
http://placeholder.local/scripts/index.svg,GET,{},1
http://placeholder.local/api/feedbacks/82,GET,{},0
http://placeholder.local/api/Users/register,POST,"{""email"": ""x@x.com"", ""password"": ""x"", ""username"": ""x""}",0
http://placeholder.local/images/jquery.min.tiff,GET,{},1
http://placeholder.local/img/main.avif,GET,{},1
http://placeholder.local/js/2.chunk.js,GET,{},1
http://placeholder.local/assets/angular.min.bmp,GET,{},1
http://placeholder.local/fonts/app.eot,GET,{},1
http://placeholder.local/img/theme.js,GET,{},1
http://placeholder.local/api/videos?id=1,GET,{},0
http://placeholder.local/img/jquery.min.js,GET,{},1
http://placeholder.local/scripts/2.chunk.eot,GET,{},1
http://placeholder.local/api/v1/visits?id=1,GET,{},0
http://placeholder.local/images/background.mjs,GET,{},1
http://placeholder.local/build/polyfills.gif,GET,{},1
http://placeholder.local/public/react.production.min.gif,GET,{},1
http://placeholder.local/styles/styles.jpg,GET,{},1
http://placeholder.local/v1/produce?id=1,GET,{},0
http://placeholder.local/rest/user/reset-password,POST,"{""email"": ""user@test.com"", ""answer"": ""test"", ""new"": ""newpass"", ""repeat"": ""newpass""}",0
http://placeholder.local/v2/paymentform,POST,"{""data"": ""value""}",0
http://placeholder.local/api/recycles/97,GET,{},0
http://placeholder.local/vendor/polyfills.eot,GET,{},1
http://placeholder.local/node_modules/lodash/background.ttf,GET,{},1
http://placeholder.local/api/feedbacks/126,GET,{},0
http://placeholder.local/vendor/theme.ico,GET,{},1
http://placeholder.local/rest/user/143,GET,{},0
http://placeholder.local/actuator/env,GET,{},0
http://placeholder.local/api/users/113,GET,{},0
http://placeholder.local/api/complaints/29,GET,{},0
http://placeholder.local/api/recycles/89,GET,{},0
http://placeholder.local/img/jquery.min.jpeg,GET,{},1
http://placeholder.local/vendor/icons.gif,GET,{},1
http://placeholder.local/lib/logo.webp,GET,{},1
http://placeholder.local/assets/styles.eot,GET,{},1
http://placeholder.local/css/2.chunk.jpg,GET,{},1
http://placeholder.local/api/proxy,GET,{},0
http://placeholder.local/graphql,GET,{},0
http://placeholder.local/reset-password,POST,"{""token"": ""abc"", ""password"": ""newpass""}",0
http://placeholder.local/scripts/index.ttf,GET,{},1
http://placeholder.local/api/data?file=file:///etc/passwd,GET,{},0
http://placeholder.local/api/users/63,GET,{},0
http://placeholder.local/images/styles.woff2,GET,{},1
http://placeholder.local/images/vue.min.ico,GET,{},1
http://placeholder.local/api/users/58,GET,{},0
http://placeholder.local/api/orders/121,GET,{},0
http://placeholder.local/node_modules/react/bundle.js,GET,{},1
http://placeholder.local/lib/runtime.map,GET,{},1
http://placeholder.local/dist/bundle.gif,GET,{},1
http://placeholder.local/api/orders/53,GET,{},0
http://placeholder.local/styles/bootstrap.min.woff,GET,{},1
http://placeholder.local/api/data?endpoint=http://internal.service.local/api,GET,{},0
http://placeholder.local/lib/jquery.min.tiff,GET,{},1
http://placeholder.local/api/complaints/97,GET,{},0
http://placeholder.local/download?file=report.pdf,GET,{},0
http://placeholder.local/api/widgets/events?id=1,GET,{},0
http://placeholder.local/rest/user/whoami,GET,{},0
http://placeholder.local/rest/user/66,GET,{},0
http://placeholder.local/js/bootstrap.min.woff,GET,{},1
http://placeholder.local/v2/undefined,POST,"{""data"": ""value""}",0
http://placeholder.local/api/basket/112/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/v1/account/user/verify?id=1,GET,{},0
http://placeholder.local/metrics,GET,{},0
http://placeholder.local/api/basket/50/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/redirect?returnUrl=//evil.com,GET,{},0
http://placeholder.local/api/v1/asset/assets,GET,{},0
http://placeholder.local/api/users/current?id=1,GET,{},0
http://placeholder.local/api/complaints,POST,"{""message"": ""test complaint"", ""UserId"": ""1""}",0
http://placeholder.local/api/complaints/39,GET,{},0
http://placeholder.local/dist/angular.min.jpg,GET,{},1
http://placeholder.local/api/view,POST,"{""data"": ""value""}",0
http://placeholder.local/static/vendor.1234567.js,GET,{},1
http://placeholder.local/node_modules/react/2.chunk.gif,GET,{},1
http://placeholder.local/api/users/search?q=<script>,GET,{},0
http://placeholder.local/images/polyfills.png,GET,{},1
http://placeholder.local/rest/user/whoami,GET,{},0
http://placeholder.local/public/styles.mjs,GET,{},1
http://placeholder.local/images/runtime.tiff,GET,{},1
http://placeholder.local/styles/2.chunk.avif,GET,{},1
http://placeholder.local/v2/logger.json,POST,"{""data"": ""value""}",0
http://placeholder.local/api/token,POST,"{""data"": ""value""}",0
http://placeholder.local/api/feedbacks/30,GET,{},0
http://placeholder.local/api/init,POST,"{""data"": ""value""}",0
http://placeholder.local/api/basket/138/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/static/vendor.webp,GET,{},1
http://placeholder.local/static/logo.woff2,GET,{},1
http://placeholder.local/android-chrome-512x512.png,GET,{},1
http://placeholder.local/css/icons.map,GET,{},1
http://placeholder.local/api/complaints/73,GET,{},0
http://placeholder.local/rest/user/124,GET,{},0
http://placeholder.local/api/complaints/128,GET,{},0
http://placeholder.local/api/users/13,GET,{},0
http://placeholder.local/api/recycles/95,GET,{},0
http://placeholder.local/api/v1/account/users/password?id=1,GET,{},0
http://placeholder.local/fonts/vue.min.css,GET,{},1
http://placeholder.local/static/angular.min.tiff,GET,{},1
http://placeholder.local/api/swagger/swagger,GET,{},0
http://placeholder.local/rest/user/change-password,GET,{},0
http://placeholder.local/humans.txt,GET,{},1
http://placeholder.local/public/vendor.ttf,GET,{},1
http://placeholder.local/rest/user/79,GET,{},0
http://placeholder.local/img/icons.mjs,GET,{},1
http://placeholder.local/api/complaints,POST,"{""message"": ""test complaint"", ""UserId"": ""1""}",0
http://placeholder.local/.well-known/apple-app-site-association,GET,{},1
http://placeholder.local/lib/logo.avif,GET,{},1
http://placeholder.local/vendor/background.bmp,GET,{},1
http://placeholder.local/static/react.production.min.webp,GET,{},1
http://placeholder.local/api/Users/register,POST,"{""email"": ""x@x.com"", ""password"": ""x"", ""username"": ""x""}",0
http://placeholder.local/node_modules/react/background.js,GET,{},1
http://placeholder.local/v1/url,POST,"{""data"": ""value""}",0
http://placeholder.local/media/icons.css,GET,{},1
http://placeholder.local/rest/user/137,GET,{},0
http://placeholder.local/api/feedbacks/75,GET,{},0
http://placeholder.local/media/logo.bmp,GET,{},1
http://placeholder.local/public/background.jpeg,GET,{},1
http://placeholder.local/styles/vue.min.webp,GET,{},1
http://placeholder.local/styles/app.woff2,GET,{},1
http://placeholder.local/api/data?username=admin,GET,{},0
http://placeholder.local/api/basket/43/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/js/index.jpg,GET,{},1
http://placeholder.local/node_modules/react/theme.css,GET,{},1
http://placeholder.local/vendor/bundle.png,GET,{},1
http://placeholder.local/dist/logo.gif,GET,{},1
http://placeholder.local/v2/paymentform?id=1,GET,{},0
http://placeholder.local/build/index.js,GET,{},1
http://placeholder.local/build/polyfills.woff2,GET,{},1
http://placeholder.local/api/basket/44/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/api/data?passwd=test,GET,{},0
http://placeholder.local/api/products/71,GET,{},0
http://placeholder.local/v1/data,GET,{},0
http://placeholder.local/lib/react.production.min.ttf,GET,{},1
http://placeholder.local/api/orders/102,GET,{},0
http://placeholder.local/api/complaints/102,GET,{},0
http://placeholder.local/api/users/search?q=admin,GET,{},0
http://placeholder.local/api/feedbacks/125,GET,{},0
http://placeholder.local/assets/bootstrap.min.mjs,GET,{},1
http://placeholder.local/api/users/129,GET,{},0
http://placeholder.local/dist/main.jpg,GET,{},1
http://placeholder.local/api/geo,GET,{},0
http://placeholder.local/scripts/chunk-vendors.mjs,GET,{},1
http://placeholder.local/api/complaints/7,GET,{},0
http://placeholder.local/apple-touch-icon-precomposed.png,GET,{},1
http://placeholder.local/api/v1/consents?id=1,GET,{},0
http://placeholder.local/api/v2/tickets,POST,"{""data"": ""value""}",0
http://placeholder.local/api/products/search?q=null,GET,{},0
http://placeholder.local/static/vue.min.gif,GET,{},1
http://placeholder.local/assets/icons.woff2,GET,{},1
http://placeholder.local/public/logo.svg,GET,{},1
http://placeholder.local/node_modules/lodash/vue.min.png,GET,{},1
http://placeholder.local/vendor/react.production.min.avif,GET,{},1
http://placeholder.local/media/polyfills.js,GET,{},1
http://placeholder.local/rest/user/75,GET,{},0
http://placeholder.local/redirect?redirect=http://localhost/admin,GET,{},0
http://placeholder.local/dist/styles.ttf,GET,{},1
http://placeholder.local/api/redirect?redirect=https://github.com/juice-shop,GET,{},0
http://placeholder.local/api/orders/79,GET,{},0
http://placeholder.local/api/user/profile?user_id=1,GET,{},0
http://placeholder.local/favicon.ico,GET,{},1
http://placeholder.local/api/recycles/5,GET,{},0
http://placeholder.local/css/polyfills.css,GET,{},1
http://placeholder.local/api/products/82,GET,{},0
http://placeholder.local/api/recycles/32,GET,{},0
http://placeholder.local/api/auth/logout,POST,{},0
http://placeholder.local/lib/icons.png,GET,{},1
http://placeholder.local/api/users/72,GET,{},0
http://placeholder.local/api/complaints/60,GET,{},0
http://placeholder.local/api/complaints/64,GET,{},0
http://placeholder.local/api/v1/event,POST,"{""data"": ""value""}",0
http://placeholder.local/js/2.chunk.ttf,GET,{},1
http://placeholder.local/api/user/profile?userid=1,GET,{},0
http://placeholder.local/api/feedbacks/26,GET,{},0
http://placeholder.local/api/data?src=null,GET,{},0
http://placeholder.local/lib/theme.svg,GET,{},1
http://placeholder.local/forgot-password,POST,"{""email"": ""user@example.com""}",0
http://placeholder.local/api/recycles/102,GET,{},0
http://placeholder.local/dist/theme.map,GET,{},1
http://placeholder.local/api/data?api_key=null,GET,{},0
http://placeholder.local/scripts/jquery.min.eot,GET,{},1
http://placeholder.local/styles/polyfills.mjs,GET,{},1
http://placeholder.local/api/Users/1,GET,{},0
http://placeholder.local/api/v1/account/oauth/ticket,POST,"{""data"": ""value""}",0
http://placeholder.local/public/bundle.map,GET,{},1
http://placeholder.local/api/notifications,POST,"{""data"": ""value""}",0
http://placeholder.local/rest/user/reset-password,POST,"{""email"": ""user@test.com"", ""answer"": ""test"", ""new"": ""newpass"", ""repeat"": ""newpass""}",0
http://placeholder.local/dist/runtime.ttf,GET,{},1
http://placeholder.local/api/basket/57/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/img/theme.gif,GET,{},1
http://placeholder.local/static/vue.min.mjs,GET,{},1
http://placeholder.local/fonts/background.map,GET,{},1
http://placeholder.local/api/orders/38,GET,{},0
http://placeholder.local/api/export?format=csv,GET,{},0
http://placeholder.local/img/main.ttf,GET,{},1
http://placeholder.local/api/users/76,GET,{},0
http://placeholder.local/api/data?file=null,GET,{},0
http://placeholder.local/img/bundle.woff,GET,{},1
http://placeholder.local/api/products/80,GET,{},0
http://placeholder.local/css/jquery.min.css,GET,{},1
http://placeholder.local/node_modules/react/styles.mjs,GET,{},1
http://placeholder.local/api/data?user_id=test,GET,{},0
http://placeholder.local/fonts/angular.min.woff,GET,{},1
http://placeholder.local/api/recycles/9,GET,{},0
http://placeholder.local/api/feedbacks/86,GET,{},0
http://placeholder.local/android-chrome-512x512.png,GET,{},1
http://placeholder.local/rest/user/17,GET,{},0
http://placeholder.local/api/v1/me,GET,{},0
http://placeholder.local/api/feedbacks/121,GET,{},0
http://placeholder.local/node_modules/lodash/angular.min.gif,GET,{},1
http://placeholder.local/images/app.svg,GET,{},1
http://placeholder.local/lib/vendor.css,GET,{},1
http://placeholder.local/rest/user/49,GET,{},0
http://placeholder.local/upload,POST,"{""Content-Type"": ""multipart/form-data""}",0
http://placeholder.local/api/complaints/103,GET,{},0
http://placeholder.local/images/theme.ico,GET,{},1
http://placeholder.local/public/bootstrap.min.woff,GET,{},1
http://placeholder.local/api/basket/39/checkout,POST,"{""couponCode"": """"}",0
http://placeholder.local/js/bootstrap.min.mjs,GET,{},1
http://placeholder.local/img/logo.gif,GET,{},1
http://placeholder.local/css/jquery.min.mjs,GET,{},1
http://placeholder.local/fonts/chunk-vendors.ico,GET,{},1
http://placeholder.local/images/theme.eot,GET,{},1
http://placeholder.local/api/feedbacks/29,GET,{},0
http://placeholder.local/api/complaints/89,GET,{},0
http://placeholder.local/api/users/139,GET,{},0
http://placeholder.local/images/theme.webp,GET,{},1
http://placeholder.local/api/v1/branding.json,GET,{},0
http://placeholder.local/dist/styles.jpg,GET,{},1
http://placeholder.local/api/v2/collector,GET,{},0
http://placeholder.local/media/polyfills.ico,GET,{},1
http://placeholder.local/lib/bootstrap.min.css,GET,{},1
http://placeholder.local/api/feedbacks/18,GET,{},0
http://placeholder.local/media/2.chunk.js,GET,{},1
http://placeholder.local/api/complaints/121,GET,{},0
http://placeholder.local/api/v1/monitoring/accounts,POST,"{""data"": ""value""}",0
http://placeholder.local/api/products/89,GET,{},0
http://placeholder.local/api/clients,POST,"{""data"": ""value""}",0
http://placeholder.local/rest/user/107,GET,{},0
http://placeholder.local/css/main.svg,GET,{},1
